fighter_name,fight_record,wins_by_knockout,wins_by_submission,first_round_finishes,striking_accuracy,sig_strikes_landed,sig_strikes_attempted,takedown_accuracy,takedowns_landed,takedowns_attempted,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,takedown_avg_per_15min,submission_avg_per_15min,sig_strike_defense,takedown_defense,knockdown_avg,average_fight_time,sig_str_pos_standing_count,sig_str_pos_standing_pct,sig_str_pos_clinch_count,sig_str_pos_clinch_pct,sig_str_pos_ground_count,sig_str_pos_ground_pct,sig_str_target_head_count,sig_str_target_head_pct,sig_str_target_body_count,sig_str_target_body_pct,sig_str_target_leg_count,sig_str_target_leg_pct,win_ko_count,win_ko_pct,win_dec_count,win_dec_pct,win_sub_count,win_sub_pct,source_url,division,Striking accuracy_pct,Striking defense_pct,Striking volume_pct,Takedown accuracy_pct,Takedown defense_pct,Takedown volume_pct,Submission threat_pct,Knockout power_pct
GREGOR GILLESPIE,14-1-0,8.0,5.0,,53%,221.0,418.0,48%,17.0,56.0,3.74,2.3,6.86,0.76,58%,100%,0.51,07:23,68.0,31%,19.0,9%,134.0,61%,186.0,84%,20.0,9%,53.0,7%,8.0,53%,2.0,13%,5.0,33%,https://www.ufc.com/athlete/gregor-gillespie,Lightweight,75.96899224806202,73.828125,37.98449612403101,77.27272727272727,95.41284403669725,97.67441860465115,78.29457364341084,72.86821705426357
HARRY HARDWICK,13-4-1,3.0,4.0,,35%,8.0,23.0,,,,2.39,7.16,0.0,0.0,40%,,0.0,03:21,8.0,100%,0.0,0%,0.0,0%,75.0,75%,25.0,0%,25.0,25%,3.0,23%,6.0,46%,4.0,31%,https://www.ufc.com/athlete/harry-hardwick,Lightweight,6.2015503875969,7.421875,12.015503875968992,,,14.34108527131783,24.031007751937985,20.155038759689923
IGNACIO BAHAMONDES,17-6-0,11.0,2.0,9.0,46%,682.0,1484.0,0%,,8.0,6.55,4.33,0.0,0.43,56%,75%,0.72,10:25,614.0,90%,40.0,6%,28.0,4%,383.0,56%,150.0,22%,150.0,22%,11.0,65%,4.0,24%,2.0,12%,https://www.ufc.com/athlete/ignacio-bahamondes,Lightweight,37.2093023255814,64.84375,91.47286821705426,8.181818181818182,65.59633027522935,14.34108527131783,67.44186046511628,88.37209302325581
ILIA TOPURIA,17-0-0,7.0,8.0,11.0,48%,405.0,840.0,61%,5.0,18.0,4.81,3.83,1.96,1.07,64%,94%,1.25,09:22,319.0,79%,12.0,3%,74.0,18%,288.0,71%,69.0,17%,48.0,12%,7.0,41%,2.0,12%,8.0,47%,https://www.ufc.com/athlete/ilia-topuria,Lightweight,46.51162790697674,90.625,65.89147286821705,93.63636363636364,88.9908256880734,70.93023255813954,83.72093023255815,96.12403100775194
ISMAEL BONFIM,20-5-0,9.0,4.0,6.0,55%,270.0,489.0,33%,1.0,9.0,5.73,3.1,0.96,0.0,71%,77%,0.64,09:25,240.0,89%,24.0,9%,6.0,2%,182.0,67%,55.0,20%,45.0,12%,9.0,45%,7.0,35%,4.0,20%,https://www.ufc.com/athlete/ismael-bonfim,Lightweight,83.33333333333334,96.875,82.94573643410853,43.18181818181818,70.64220183486239,48.44961240310077,24.031007751937985,83.72093023255815
ISSA ISAKOV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.ufc.com/athlete/issa-isakov,Lightweight,,,,,,,,
JAE HYUN PARK,1-2-0,,,,67%,68.0,101.0,86%,,7.0,1.75,1.36,2.31,0.39,45%,22%,0.0,12:59,27.0,40%,12.0,18%,29.0,43%,79.0,79%,10.0,10%,10.0,10%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/jae-hyun-park,Lightweight,97.28682170542635,16.40625,9.30232558139535,100.0,1.834862385321101,76.74418604651163,65.89147286821705,20.155038759689923
JAI HERBERT,13-6-1,9.0,1.0,4.0,41%,322.0,792.0,21%,,14.0,3.07,3.26,0.43,0.0,53%,67%,0.57,11:40,261.0,81%,48.0,15%,13.0,4%,164.0,51%,100.0,31%,69.0,18%,9.0,69%,3.0,23%,1.0,8%,https://www.ufc.com/athlete/jai-herbert,Lightweight,17.441860465116278,48.4375,23.25581395348837,24.09090909090909,47.706422018348626,34.49612403100775,24.031007751937985,77.51937984496125
JAMIE MULLARKEY,18-8-0,10.0,3.0,7.0,47%,499.0,1068.0,30%,3.0,64.0,4.2,4.34,2.4,0.13,55%,79%,0.25,09:54,429.0,86%,45.0,9%,25.0,5%,258.0,52%,132.0,22%,132.0,26%,10.0,56%,5.0,28%,3.0,17%,https://www.ufc.com/athlete/jamie-mullarkey,Lightweight,42.248062015503876,58.59375,49.6124031007752,35.0,75.22935779816514,79.84496124031007,52.32558139534884,51.162790697674424
JARED GORDON,21-8-0,8.0,2.0,4.0,54%,1043.0,1938.0,33%,6.0,67.0,5.64,4.14,1.78,0.0,56%,60%,0.16,10:53,730.0,70%,127.0,12%,186.0,18%,774.0,74%,171.0,16%,98.0,9%,8.0,38%,11.0,52%,2.0,10%,https://www.ufc.com/athlete/jared-gordon,Lightweight,79.84496124031007,64.84375,79.84496124031007,43.18181818181818,34.403669724770644,68.9922480620155,24.031007751937985,44.57364341085272
