fighter_name,fight_record,wins_by_knockout,wins_by_submission,first_round_finishes,striking_accuracy,sig_strikes_landed,sig_strikes_attempted,takedown_accuracy,takedowns_landed,takedowns_attempted,sig_strikes_landed_per_min,sig_strikes_absorbed_per_min,takedown_avg_per_15min,submission_avg_per_15min,sig_strike_defense,takedown_defense,knockdown_avg,average_fight_time,sig_str_pos_standing_count,sig_str_pos_standing_pct,sig_str_pos_clinch_count,sig_str_pos_clinch_pct,sig_str_pos_ground_count,sig_str_pos_ground_pct,sig_str_target_head_count,sig_str_target_head_pct,sig_str_target_body_count,sig_str_target_body_pct,sig_str_target_leg_count,sig_str_target_leg_pct,win_ko_count,win_ko_pct,win_dec_count,win_dec_pct,win_sub_count,win_sub_pct,source_url,division,Striking accuracy_pct,Striking defense_pct,Striking volume_pct,Takedown accuracy_pct,Takedown defense_pct,Takedown volume_pct,Submission threat_pct,Knockout power_pct
JHONATA SILVA,0-1-0,,,,53%,37.0,70.0,,,,4.86,9.85,0.0,0.0,44%,,0.0,07:37,36.0,97%,1.0,3%,0.0,0%,51.0,51%,46.0,46%,3.0,3%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/jhonata-silva,Flyweight,82.46753246753246,18.83116883116883,90.9090909090909,,,11.688311688311687,23.376623376623375,23.376623376623375
JOAO ELIAS,0-1-0,,,,50%,3.0,6.0,,,,0.4,6.47,0.0,0.0,20%,50%,0.0,07:25,3.0,100%,0.0,0%,0.0,0%,67.0,0%,67.0,67%,33.0,33%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/joao-elias,Flyweight,70.12987012987013,1.2987012987012987,1.2987012987012987,,26.153846153846157,11.688311688311687,23.376623376623375,23.376623376623375
JOSE OCHOA,8-2-0,7.0,1.0,4.0,38%,106.0,282.0,50%,,2.0,3.01,2.33,0.43,1.28,61%,59%,0.43,11:44,90.0,85%,13.0,12%,3.0,3%,39.0,37%,34.0,31%,88.0,32%,7.0,88%,0.0,0%,1.0,13%,https://www.ufc.com/athlete/jose-ochoa,Flyweight,15.584415584415584,86.36363636363636,40.25974025974026,82.85714285714286,42.30769230769231,27.27272727272727,80.51948051948052,72.72727272727273
JOSEPH MORALES,14-2-0,2.0,6.0,1.0,40%,74.0,184.0,43%,,7.0,2.02,2.11,1.23,2.87,57%,29%,0.41,09:09,42.0,57%,11.0,15%,21.0,28%,62.0,62%,31.0,31%,15.0,7%,2.0,15%,5.0,38%,6.0,46%,https://www.ufc.com/athlete/joseph-morales,Flyweight,24.025974025974026,63.63636363636363,16.883116883116884,66.42857142857143,4.615384615384616,48.05194805194805,98.7012987012987,71.42857142857143
JOSHUA VAN,15-2-0,7.0,2.0,2.0,57%,1097.0,1931.0,64%,,11.0,8.86,6.36,0.85,0.0,58%,81%,0.61,13:46,964.0,88%,85.0,8%,48.0,4%,772.0,70%,223.0,20%,102.0,9%,7.0,47%,6.0,40%,2.0,13%,https://www.ufc.com/athlete/joshua-van,Flyweight,90.9090909090909,72.72727272727273,100.0,88.57142857142857,86.92307692307692,38.961038961038966,23.376623376623375,77.92207792207793
JUAN ANDRES LUNA,0-1-0,,,,32%,49.0,155.0,0%,,4.0,3.27,3.0,0.0,0.0,66%,,0.0,15:00,49.0,100%,0.0,0%,0.0,0%,55.0,55%,31.0,31%,14.0,14%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/juan-andres-luna,Flyweight,9.090909090909092,97.40259740259741,45.45454545454545,7.857142857142857,,11.688311688311687,23.376623376623375,23.376623376623375
JUANCAMILO RONDEROS,4-2-0,,2.0,,31%,12.0,39.0,33%,,3.0,2.18,2.18,2.72,0.0,64%,,0.0,02:46,9.0,75%,3.0,25%,0.0,0%,42.0,42%,42.0,17%,42.0,42%,0.0,0%,2.0,50%,2.0,50%,https://www.ufc.com/athlete/juancamilo-ronderos,Flyweight,6.493506493506493,94.15584415584416,20.77922077922078,45.0,,73.37662337662337,23.376623376623375,23.376623376623375
JUNG HYUN LEE,0-1-0,,,,40%,64.0,161.0,,,,4.27,6.2,0.0,0.0,39%,65%,0.0,15:00,46.0,72%,18.0,28%,0.0,0%,59.0,59%,25.0,16%,25.0,25%,0.0,0%,0.0,0%,0.0,0%,https://www.ufc.com/athlete/jung-hyun-lee,Flyweight,24.025974025974026,9.740259740259742,77.92207792207793,,58.46153846153847,11.688311688311687,23.376623376623375,23.376623376623375
KAI ASAKURA,21-6-0,13.0,3.0,12.0,33%,38.0,116.0,,,,2.27,3.53,0.0,0.0,52%,50%,0.0,08:22,38.0,100%,0.0,0%,0.0,0%,71.0,71%,21.0,21%,62.0,8%,13.0,62%,5.0,24%,3.0,14%,https://www.ufc.com/athlete/kai-asakura,Flyweight,11.688311688311687,43.506493506493506,23.376623376623375,,26.153846153846157,11.688311688311687,23.376623376623375,23.376623376623375
KAI KARA-FRANCE,25-12-0,12.0,3.0,13.0,40%,712.0,1769.0,30%,,20.0,4.46,3.24,0.56,0.0,64%,84%,0.75,12:17,612.0,86%,16.0,2%,84.0,12%,455.0,64%,153.0,15%,153.0,21%,12.0,48%,10.0,40%,3.0,12%,https://www.ufc.com/athlete/kai-kara-france,Flyweight,24.025974025974026,94.15584415584416,83.11688311688312,36.42857142857142,92.3076923076923,33.116883116883116,23.376623376623375,83.11688311688312
